Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5
23609,43.75,36.43,32.52,33.01,35.94
23649,43.75,36.43,39.84,44.24,45.70
23688,43.75,36.43,40.33,43.26,42.29
23728,43.75,36.43,34.96,35.45,36.43
23767,44.24,36.43,45.70,53.52,51.56
23806,43.75,36.43,30.08,28.61,32.03
23846,43.75,36.43,36.43,36.91,35.94
23885,43.75,36.43,46.68,54.98,52.05
23925,43.75,36.43,32.52,32.52,35.45
23964,43.75,35.94,39.84,44.24,45.70
24004,43.75,36.43,40.33,44.24,42.77
24044,43.75,36.43,34.47,34.96,35.94
24083,43.75,36.43,45.21,53.03,51.56
24123,43.75,36.91,30.57,28.61,31.54
24162,43.75,36.43,36.91,36.91,35.94
24202,43.75,36.43,47.66,56.45,53.52
24242,43.75,36.91,32.03,32.52,35.94
24281,44.24,36.91,39.84,44.24,45.70
24321,43.75,36.43,40.82,44.73,43.26
24359,43.75,36.43,33.98,34.47,35.94
24399,43.75,36.43,45.70,53.52,52.05
24439,43.75,36.43,30.08,28.12,31.54
24478,44.24,36.43,36.91,36.91,35.94
24518,43.75,36.43,47.17,55.96,53.03
24557,43.75,36.43,31.54,31.54,34.96
24597,43.75,36.43,39.36,43.26,44.73
24637,44.24,36.43,40.82,44.24,42.29
24676,43.75,36.43,34.47,34.96,35.94
24716,43.75,36.43,45.21,53.52,51.56
24755,43.75,36.43,30.08,29.10,32.03
24795,43.75,36.91,36.91,37.40,36.43
24835,43.75,36.43,47.17,55.96,53.03
24873,43.75,36.43,32.52,33.01,35.94
24913,43.75,36.43,39.36,43.26,45.21
24952,43.75,36.43,40.82,44.24,43.26
24992,43.75,36.43,34.47,35.45,36.43
25031,43.75,36.43,45.21,53.03,51.56
25071,43.75,36.91,30.08,28.12,31.05
25111,44.24,36.91,36.91,37.40,35.94
25150,44.24,36.43,47.66,55.96,53.03
25190,43.75,36.43,32.03,32.52,35.94
25229,43.75,36.91,39.36,43.26,45.21
25269,43.75,36.43,41.31,44.73,43.26
25309,43.75,36.43,34.47,34.96,35.94
25348,44.24,36.43,45.21,53.03,51.07
25388,43.75,36.43,30.08,28.12,31.05
25426,43.75,36.43,36.91,37.40,36.43
25466,43.75,36.43,47.17,55.47,53.03
25506,43.75,36.43,32.52,33.01,35.94
25545,43.75,36.43,38.87,42.77,44.73
25585,43.75,36.43,41.31,44.73,43.26
25624,43.75,36.43,34.96,35.94,36.91
25664,43.75,36.91,44.73,52.05,51.07
25704,43.75,36.43,30.08,28.61,31.05
25743,43.75,36.43,37.40,36.91,36.43
25783,44.24,36.91,46.68,54.98,52.54
25822,43.75,36.43,32.52,32.52,35.45
25862,43.75,36.43,38.87,42.29,44.24
25902,44.24,36.91,41.80,45.21,43.75
25940,43.75,36.43,34.47,34.96,36.43
25980,43.75,36.43,45.21,52.54,51.56
26019,43.75,36.43,30.57,28.61,31.54
26059,43.75,36.43,36.91,37.89,36.43
26099,43.75,36.43,46.68,55.47,52.54
26138,43.75,36.43,32.03,32.52,35.94
26178,43.75,36.43,38.87,42.29,44.24
26217,43.75,36.43,41.80,45.70,44.24
26257,43.75,36.43,34.47,35.45,36.91
26296,43.75,36.43,45.21,53.03,51.56
26336,43.75,35.94,31.05,29.59,32.03
26376,44.24,36.43,36.91,37.40,36.43
26415,43.75,36.91,46.68,55.47,52.54
26455,43.75,36.43,32.03,32.52,35.45
26493,43.75,36.43,38.38,41.80,43.75
26533,43.75,36.43,41.80,46.19,44.24
26573,43.75,36.43,33.98,34.47,35.94
26612,43.75,36.43,44.73,52.05,51.07
26652,43.75,36.43,30.57,28.61,31.05
26691,44.24,36.43,37.40,37.89,36.43
26731,43.75,36.91,47.17,55.96,53.03
26771,43.75,36.43,32.03,32.52,35.94
26810,43.75,36.43,38.38,41.31,43.26
26850,43.75,36.43,42.29,47.17,44.73
26889,43.75,36.43,33.98,34.47,35.94
26929,43.75,36.43,44.73,52.05,51.07
26969,43.75,35.94,30.57,28.61,30.57
27008,43.75,35.94,36.91,36.91,35.45
27047,43.75,36.43,46.68,55.47,52.54
27086,43.75,36.43,32.03,32.03,34.96
27126,43.75,36.43,37.89,40.82,42.77
27166,43.75,35.94,42.77,47.66,45.21
27205,43.75,35.94,33.98,34.96,35.94
27245,43.75,36.43,44.73,52.54,51.56
27284,43.26,36.43,30.57,29.10,31.54
27324,43.75,36.43,36.91,37.40,35.94
27364,43.75,36.43,47.17,55.96,53.03
27403,43.75,36.43,31.54,32.03,35.45
27443,43.75,36.43,37.89,40.82,42.29
27482,43.75,36.43,42.77,47.66,45.21
27522,43.75,36.43,33.98,34.96,35.94
27560,43.75,36.43,44.24,52.05,51.56
27600,43.75,36.43,30.08,28.12,30.08
27640,43.75,36.43,36.91,37.40,35.94
27679,43.75,36.91,47.17,55.47,53.03
27719,43.75,36.43,32.03,32.52,35.94
27758,43.75,36.43,37.89,40.33,42.29
27798,43.75,36.43,42.77,47.66,45.70
27838,43.75,36.43,33.98,34.96,36.43
27877,43.75,36.43,44.73,52.05,51.07
27917,43.75,36.43,31.05,28.61,31.05
27956,43.75,36.91,37.40,37.89,36.43
27996,43.75,36.91,46.68,54.98,52.54
28036,43.75,36.43,32.03,32.52,35.94
28075,43.75,36.43,37.89,40.82,42.29
28114,43.75,36.43,42.77,47.66,45.70
28153,43.75,36.91,34.47,34.96,36.43
28193,44.24,36.43,44.73,52.05,51.07
28233,43.75,36.43,30.57,28.12,30.57
28272,44.24,36.91,37.40,37.89,36.43
28312,43.75,36.43,46.68,55.47,52.54
28351,44.24,36.43,32.03,32.52,35.94
28391,43.75,36.43,37.89,40.33,41.80
28431,43.75,36.43,42.77,47.66,45.70
28470,43.75,37.40,33.98,35.45,36.43
28510,44.24,36.43,44.24,51.56,50.59
28549,43.75,36.43,31.05,28.61,30.57
28589,43.75,36.43,37.40,37.89,36.43
28628,43.75,35.94,46.68,54.98,52.54
28667,43.75,36.91,32.03,32.03,35.45
28707,44.24,36.43,37.89,40.33,41.80
28746,43.75,36.43,43.26,48.63,46.19
28786,43.75,36.43,33.98,34.96,36.91
28825,44.24,36.43,44.73,52.05,51.07
28865,43.75,36.43,31.05,29.10,30.57
28905,43.75,36.91,37.40,38.38,36.43
28944,43.75,36.91,46.68,55.47,52.54
28984,44.24,36.91,32.03,32.03,34.96
29023,44.24,36.91,37.89,39.84,41.80
29063,44.24,36.43,43.75,49.12,46.68
29103,43.75,36.43,33.98,35.45,36.91
29142,43.75,36.91,44.24,52.05,51.07
29181,43.75,36.91,31.54,29.10,30.57
29220,43.75,36.43,37.40,38.38,36.43
29260,44.24,36.43,46.68,54.98,52.54
29300,43.75,36.91,32.03,32.03,35.45
29339,43.75,36.91,37.89,40.33,41.31
29379,44.24,36.43,43.75,49.12,47.17
29418,43.75,36.91,34.47,35.45,37.40
29458,43.75,36.91,44.24,51.56,51.07
29498,43.75,36.91,32.03,30.08,30.57
29537,44.24,36.43,37.40,38.38,36.91
29577,43.75,36.43,46.19,54.49,52.05
29616,43.75,36.91,32.03,32.03,35.45
29656,44.24,36.43,37.89,39.84,40.82
29696,44.24,36.43,43.75,49.61,47.17
29734,44.24,36.43,33.98,34.96,36.91
29774,44.24,36.91,44.24,51.56,51.07
29813,44.24,36.43,31.05,29.59,30.08
29853,44.24,35.94,36.91,37.89,35.94
29893,44.24,36.43,46.68,54.98,52.05
29932,44.24,36.43,31.54,32.03,34.96
29972,43.75,36.43,37.40,39.36,40.82
30011,44.24,36.91,44.24,50.10,47.66
30051,44.24,36.43,33.98,34.96,36.91
30090,43.75,36.91,44.24,51.56,51.07
30130,43.75,36.91,31.54,30.08,30.57
30170,44.24,36.91,37.40,37.89,36.43
30209,44.24,36.43,46.68,54.98,52.54
30248,44.24,36.91,31.54,31.54,34.96
30287,44.24,36.91,37.89,39.36,40.33
30327,44.24,36.91,44.24,50.59,48.14
30367,43.75,36.43,33.50,34.47,36.43
30406,44.73,36.91,44.24,51.07,50.59
30446,44.24,37.40,32.03,30.08,30.57
30485,44.24,37.40,37.40,37.89,36.43
30525,44.24,36.43,46.68,55.47,52.54
30565,44.24,36.91,31.54,31.54,34.96
30604,44.24,36.91,37.89,39.36,39.84
30644,43.75,36.43,44.73,51.07,48.63
30683,43.75,36.91,33.98,34.47,36.91
30723,44.24,36.43,43.75,51.07,51.07
30763,43.75,36.43,32.03,30.57,31.54
30801,43.75,36.43,36.91,37.89,36.43
30841,44.24,36.91,46.68,54.98,52.05
30880,43.75,36.43,31.54,31.54,34.96
30920,43.75,36.43,37.40,39.36,39.84
30960,44.24,36.43,44.73,51.07,48.63
30999,43.75,36.91,33.50,34.47,36.43
31039,43.75,36.43,43.75,50.59,50.59
31078,44.24,36.43,32.52,30.57,31.54
31118,43.75,36.43,36.91,37.89,36.43
31158,43.75,36.43,46.19,54.49,52.05
31197,43.75,36.43,32.03,32.03,34.96
31237,44.24,36.43,37.40,39.36,39.36
31276,43.75,36.43,44.24,51.07,49.12
31315,44.24,36.91,33.98,34.96,36.91
31354,44.24,36.43,43.75,50.59,50.59
31394,43.75,36.43,33.01,31.54,32.03
31434,43.75,36.43,36.91,37.89,36.43
31473,43.75,37.40,46.68,54.98,52.05
31513,43.75,36.91,31.54,31.54,34.96
31552,43.75,36.91,37.40,39.36,39.84
31592,43.75,36.43,44.73,51.07,49.12
31632,44.24,36.91,33.50,34.47,36.91
31671,43.75,35.94,43.26,50.10,50.10
31711,44.24,35.94,33.50,31.54,32.03
31750,43.75,36.43,36.43,37.89,36.43
31790,43.75,36.91,46.19,54.49,52.05
31830,43.75,36.43,31.54,31.54,34.96
31868,43.75,36.43,37.40,38.87,39.36
31908,44.24,36.43,44.73,51.56,49.61
31947,43.75,36.91,33.98,34.96,36.91
31987,43.75,36.43,43.26,50.10,50.10
32027,43.75,36.43,33.50,32.52,32.52
32066,43.75,36.43,36.43,37.40,36.43
32106,43.75,36.43,46.19,54.00,51.56
32145,43.75,36.43,31.54,31.54,34.96
32185,43.75,36.43,37.40,38.87,39.36
32225,44.24,36.43,45.21,51.56,49.61
32264,43.75,36.43,33.01,34.47,36.91
32304,44.24,36.91,43.26,50.10,50.10
32343,44.24,36.43,33.50,32.52,32.52
32382,44.24,35.94,36.43,37.40,35.94
32422,43.75,36.43,46.19,54.49,52.05
32461,43.75,36.43,31.05,31.05,34.96
32501,44.24,36.91,36.91,37.89,38.87
32540,43.75,35.94,45.21,51.56,49.61
32580,43.75,36.43,33.01,34.47,36.43
32619,43.75,36.91,42.77,49.61,49.61
32659,43.75,36.91,33.50,33.50,33.50
32699,43.75,36.43,36.43,36.91,35.94
32738,44.24,36.43,46.19,54.49,52.05
32778,43.75,36.43,31.05,30.57,33.98
32817,44.24,36.43,37.40,38.38,38.87
32857,44.24,36.43,45.21,52.05,50.10
32897,43.75,36.43,33.50,34.47,36.91
32935,44.24,36.43,43.26,49.61,50.10
32975,43.75,36.43,33.98,33.50,33.98
33014,43.75,36.91,36.43,36.91,36.43
33054,43.75,36.43,46.19,54.00,52.05
33094,44.24,36.43,31.05,30.57,33.98
33133,43.75,36.43,36.91,38.38,38.38
33173,43.75,36.91,45.21,52.54,50.10
33212,43.75,36.43,33.01,33.98,36.43
33252,43.75,36.43,43.26,49.61,50.10
33292,43.75,36.43,33.98,33.50,34.47
33331,44.24,36.91,36.43,36.91,35.94
33371,44.24,36.91,46.19,54.49,52.05
33410,44.24,36.43,31.05,30.08,33.50
33449,44.24,36.43,36.91,38.38,38.38
33489,43.75,36.43,45.70,53.03,50.59
33528,43.75,36.91,33.01,33.98,36.43
33568,43.75,36.43,43.26,49.61,50.10
33607,43.75,36.43,33.98,33.98,34.96
33647,43.75,36.43,36.43,36.91,35.94
33687,43.75,36.43,46.19,54.00,51.56
33726,43.75,35.94,31.54,31.05,34.47
33766,43.75,36.43,36.91,38.38,38.38
33805,43.75,36.91,45.21,52.05,50.10
33845,44.24,36.43,33.50,34.47,36.91
33884,44.73,37.40,42.77,48.63,49.12
33924,44.73,36.91,35.45,35.45,35.94
33964,43.75,36.43,36.43,37.89,36.91
34002,44.24,37.40,45.70,53.52,51.56
34042,44.24,36.91,31.54,31.05,34.47
34081,44.24,36.43,37.40,38.38,38.38
34121,44.24,36.43,45.21,52.54,50.59
34161,43.75,36.43,33.50,34.96,37.40
34200,44.24,36.91,42.29,48.14,49.12
34240,44.24,36.43,35.45,35.94,35.94
34279,44.24,36.43,36.43,37.40,36.91
34319,43.75,36.43,45.21,53.03,51.07
34359,43.75,36.91,31.05,30.57,33.98
34398,44.24,35.94,37.40,38.38,38.38
34438,44.24,36.43,45.70,52.54,50.59
34477,44.24,36.43,33.98,34.96,37.40
34516,44.24,36.91,42.29,48.14,48.63
34556,44.24,36.43,35.45,35.94,35.94
34595,44.24,36.91,35.94,36.91,36.43
34635,43.75,36.43,46.19,54.49,52.05
34674,43.75,36.43,30.08,28.61,32.52
34714,44.24,36.91,36.43,36.91,36.91
34754,43.75,36.43,46.19,54.00,51.07
34793,44.24,36.91,32.03,32.52,34.96
34833,43.75,36.43,41.80,47.66,48.14
34872,43.75,36.91,35.45,35.45,35.45
34912,44.24,36.43,35.94,36.91,35.94
34952,43.75,36.43,47.17,55.96,53.52
34991,43.75,36.43,30.08,29.10,33.01
35031,43.75,36.91,36.91,37.40,37.89
35069,43.75,36.43,47.17,55.47,53.03
35109,44.24,36.43,32.03,32.52,35.94
35148,43.75,36.43,42.77,48.63,49.61
35188,43.75,36.91,36.43,36.91,36.91
35228,44.24,36.43,35.45,35.45,35.45
35267,44.24,36.43,47.17,55.96,53.52
35307,43.75,36.43,29.59,28.61,32.52
35346,44.24,36.91,36.43,36.91,36.91
35386,44.24,36.91,47.66,55.96,53.03
35426,43.75,36.43,32.03,32.52,35.45
35465,43.75,36.43,42.29,48.63,49.61
35505,43.75,36.43,36.43,37.40,37.40
35544,44.24,36.91,34.96,34.96,35.45
35584,44.24,36.43,47.17,55.96,53.52
35623,43.75,36.43,29.59,28.12,32.03
35662,44.24,36.43,36.91,36.91,36.91
35702,44.24,36.91,47.66,56.45,53.52
35741,43.75,36.43,32.03,32.03,35.45
35781,44.24,36.43,42.29,48.14,49.12
35821,43.75,36.43,36.91,38.38,37.89
35860,44.24,36.43,34.96,35.45,35.45
35900,44.24,36.91,47.17,55.96,53.52
35939,44.24,36.43,29.59,28.12,32.52
35979,44.24,36.91,36.43,36.43,36.91
36019,44.24,36.43,47.66,55.96,53.03
36058,44.24,36.91,32.03,32.03,35.45
36098,44.24,36.43,42.29,47.66,48.63
36136,44.24,36.91,37.40,38.87,38.38
36176,43.75,36.43,34.96,35.45,35.94
36216,44.24,36.43,47.17,55.47,53.52
36255,44.24,36.91,30.08,28.61,32.52
36295,44.24,36.43,36.43,36.91,36.91
36334,43.75,36.91,47.17,55.96,53.03
36374,43.75,36.91,32.03,32.52,35.94
36413,43.75,36.91,41.80,47.17,48.63
36453,44.24,36.43,37.40,38.87,38.38
36493,43.75,36.43,35.45,35.94,36.43
36532,44.24,36.43,46.19,54.49,52.54
36572,44.24,36.91,30.08,28.61,32.52
36611,44.24,35.45,36.91,37.40,36.91
36651,44.24,36.43,46.68,54.98,52.05
36690,44.24,36.91,32.03,32.52,35.45
36729,44.24,36.91,41.80,47.17,48.63
36769,44.24,36.43,38.38,40.82,40.33
36808,44.24,36.43,33.98,34.47,34.96
36848,43.75,36.43,47.17,55.96,53.52
36888,44.24,36.91,29.59,28.12,31.54
36927,44.24,36.43,36.43,36.43,35.94
36967,44.24,36.43,48.14,57.42,54.00
37006,43.75,36.91,31.54,31.54,34.96
37046,44.24,36.91,41.31,46.19,47.66
37086,44.24,36.43,38.87,41.31,40.82
37125,44.24,36.43,33.98,34.47,34.96
37165,43.75,36.43,46.68,55.47,53.52
37203,43.75,36.91,29.59,28.12,32.03
37243,44.24,36.43,36.43,36.91,36.43
37283,44.24,36.43,48.14,56.93,54.00
37322,44.24,36.43,31.05,31.05,34.47
37362,44.24,36.91,40.82,45.70,47.17
37401,43.75,36.43,39.36,42.29,41.31
37441,43.75,36.91,33.98,34.47,34.96
37481,44.24,36.91,46.68,55.47,53.52
37520,43.75,36.43,29.59,28.12,31.54
37560,43.75,36.91,36.43,35.94,35.45
37599,44.24,36.43,48.63,57.42,54.49
37639,44.24,36.43,31.05,31.05,34.96
37678,44.24,36.91,40.33,45.21,46.68
37718,44.24,36.91,39.84,43.26,42.29
37757,44.24,36.91,33.98,33.98,34.96
37796,44.24,36.43,46.68,55.47,53.52
37836,44.24,36.43,29.59,28.12,31.54
37875,43.75,36.91,36.43,36.43,35.45
37915,44.24,36.91,48.63,57.42,54.49
37955,44.24,36.43,31.54,31.05,34.47
37994,44.24,36.43,40.33,44.73,46.68
38034,44.24,36.91,40.33,43.75,42.77
38073,44.24,36.91,34.96,35.45,36.43
38113,44.24,36.43,45.70,54.00,52.54
38153,44.24,36.43,29.59,27.64,31.05
38192,43.75,36.91,36.91,37.40,35.94
38232,44.24,36.91,47.17,55.96,53.03
38270,44.24,36.43,32.03,32.52,35.45
38310,44.24,36.43,39.84,44.24,46.19
38350,43.75,36.43,40.33,43.75,42.29
38389,44.24,36.91,34.47,35.45,36.43
38429,44.24,36.91,46.19,54.49,52.54
38468,44.24,36.43,29.59,27.64,31.05
38508,44.24,36.43,36.91,37.40,35.94
38548,44.24,36.43,47.66,56.45,53.52
38587,44.24,36.91,31.54,31.54,34.96
38627,44.24,36.43,39.84,44.24,46.19
38666,44.24,36.43,41.31,45.21,43.75
38706,44.24,36.91,33.01,33.01,34.47
38746,44.24,36.43,47.17,55.96,54.00
38785,44.24,36.43,29.10,26.66,30.08
38824,44.24,36.91,36.43,35.94,34.96
38863,44.24,36.91,49.61,59.86,56.45
38903,44.24,36.91,30.57,30.08,33.98
38942,44.24,36.43,38.87,42.77,44.73
38982,44.24,36.43,42.77,47.66,45.21
39022,44.24,36.91,33.01,33.01,34.47
39061,44.24,36.43,47.17,55.96,54.49
39101,44.24,36.91,29.10,26.66,29.59
39140,44.24,36.43,36.43,35.94,34.47
39180,44.24,36.43,49.61,59.86,56.45
39220,44.24,36.91,30.08,29.59,33.98
39259,44.24,36.91,38.38,41.80,43.75
39299,44.24,36.91,43.75,48.63,46.19
39337,44.24,36.43,32.52,32.52,34.47
39377,44.24,36.91,47.17,55.47,54.00
39417,44.24,36.43,29.10,26.66,29.59
39456,44.24,36.43,36.43,35.94,34.47
39496,44.24,36.43,49.61,59.86,56.45
39535,44.24,36.91,30.08,29.59,33.98
39575,44.24,36.91,37.89,40.82,43.26
39615,44.24,36.91,44.24,50.10,47.17
39654,44.24,36.91,32.52,32.52,34.47
39694,44.24,36.91,46.68,55.47,54.00
39733,44.24,36.91,29.59,26.66,29.59
39773,44.24,36.91,36.43,35.94,34.47
39813,44.24,36.43,50.10,60.35,56.45
39852,44.24,36.43,30.08,29.59,33.98
39891,44.24,36.43,37.40,39.84,41.80
39930,44.24,36.43,45.21,51.07,48.14
39970,44.24,36.43,32.52,32.52,34.47
40010,44.24,36.91,46.68,55.47,54.49
40049,44.24,36.43,30.08,27.15,29.59
40089,44.24,36.43,35.94,35.94,34.47
40128,44.24,36.91,50.10,60.35,56.45
40168,44.24,36.43,30.08,29.59,33.50
40207,44.24,36.91,37.40,39.36,40.82
40247,44.24,36.43,46.19,52.54,49.12
40287,44.24,36.91,32.03,32.03,34.47
40326,44.24,36.43,46.68,54.98,54.49
40366,43.75,36.91,30.57,28.12,29.10
40404,44.24,36.91,35.94,35.94,34.47
40444,44.24,36.91,49.61,59.86,56.45
40484,44.24,36.43,29.59,29.10,33.50
40523,44.24,36.91,36.91,38.38,39.84
40563,44.24,36.43,46.68,53.52,50.10
40602,44.24,36.91,32.03,31.54,34.47
40642,44.24,36.43,46.19,54.49,54.00
40682,44.24,36.43,31.05,28.61,29.59
40721,44.24,36.91,35.94,35.94,33.98
40761,44.24,36.91,49.61,59.86,55.96
40800,44.24,36.43,29.59,29.10,33.50
40840,44.24,36.91,36.91,37.89,38.87
40880,44.24,36.91,46.68,54.49,51.56
40919,44.24,36.43,31.54,31.54,34.47
40958,43.75,36.91,45.70,53.52,53.52
40997,44.24,36.43,32.03,29.59,30.57
41037,44.24,36.43,35.45,35.45,33.98
41077,44.24,36.91,49.61,59.86,55.96
41116,44.24,36.43,29.59,28.61,33.01
41156,44.24,36.43,36.91,37.89,38.38
41195,44.24,36.91,47.17,55.47,52.54
41235,44.24,36.91,31.54,31.54,34.47
41275,44.24,36.43,45.21,53.52,53.03
41314,44.24,36.43,32.52,30.57,31.54
41354,44.24,36.91,34.96,34.96,33.98
41393,43.75,36.91,49.12,59.38,55.96
41433,44.24,36.91,29.59,28.61,33.01
41472,44.24,36.43,36.91,37.89,38.38
41511,44.24,36.43,47.66,55.96,52.54
41551,44.24,36.43,31.54,31.54,34.47
41590,44.24,36.91,45.21,52.54,53.03
41630,44.24,36.91,33.50,32.52,32.52
41669,44.24,36.43,34.96,34.96,33.98
41709,44.24,36.43,49.12,59.38,55.96
41749,44.24,36.91,29.59,28.12,33.01
41788,44.24,36.91,36.43,36.91,37.89
41828,44.24,36.43,48.14,56.45,53.03
41867,44.24,36.43,31.05,31.05,34.47
41907,44.24,36.91,44.73,52.05,52.05
41947,44.24,36.43,33.50,33.50,33.98
41986,44.24,36.43,34.96,34.47,33.98
42025,44.24,36.43,49.12,58.89,55.47
42064,44.24,36.91,29.59,28.12,32.52
42104,44.24,36.91,36.43,36.91,36.91
42144,44.24,36.91,48.14,56.93,53.52
42183,44.24,36.43,31.54,31.05,34.47
42223,44.24,36.43,44.24,51.56,52.05
42262,44.24,36.91,34.47,33.98,34.96
42302,44.24,36.91,34.96,34.47,33.98
42342,44.24,36.43,49.12,58.89,55.47
42381,44.24,36.91,29.10,28.12,32.03
42421,44.24,36.91,36.43,36.43,36.91
42460,44.24,36.91,48.63,57.42,54.00
42500,44.24,36.43,31.54,31.05,34.47
42540,44.24,36.91,43.75,51.07,51.56
42578,44.24,36.91,34.96,34.96,35.45
42618,44.24,36.91,34.96,34.47,33.98
42657,44.24,36.91,49.12,58.40,55.47
42697,44.24,36.43,29.10,27.64,32.03
42736,44.24,36.43,35.94,36.43,36.91
42776,44.24,36.91,48.63,57.42,54.00
42816,44.24,36.91,31.54,31.05,34.47
42855,44.73,36.43,43.75,50.10,51.07
42895,44.24,36.91,35.94,35.94,35.94
42934,44.24,36.91,34.96,34.47,34.47
42974,44.24,36.91,48.14,57.91,54.98
43014,44.24,36.43,29.10,27.64,32.03
43053,44.24,36.91,36.43,36.43,36.91
43092,44.24,36.43,48.14,56.45,53.52
43131,44.24,36.43,31.54,31.54,34.96
43171,44.24,36.43,43.75,50.10,51.07
43211,44.24,36.43,35.45,36.43,36.43
43250,44.24,36.91,34.47,34.96,34.96
43290,44.24,36.91,48.63,57.91,54.98
43329,44.24,36.43,28.61,27.15,31.54
43369,44.24,36.43,36.43,36.43,36.43
43409,44.73,36.43,48.63,57.42,54.00
43448,44.73,36.91,31.54,31.54,34.96
43488,44.24,36.91,42.77,48.63,49.61
43527,44.24,36.91,36.91,38.38,37.89
43567,44.24,36.43,34.47,33.98,34.47
43607,44.73,36.91,48.14,57.42,54.49
43645,44.24,36.91,29.10,27.64,32.03
43685,44.24,36.43,35.94,35.94,35.94
43724,44.24,36.43,48.63,57.91,54.49
43764,44.24,36.91,31.05,31.05,34.47
43804,44.24,36.91,42.29,48.14,49.12
43843,44.24,35.94,37.89,39.36,38.87
43883,44.73,36.43,33.98,33.98,34.47
43922,44.24,36.43,47.66,56.93,54.49
43962,44.24,36.91,29.10,27.64,31.54
44001,44.73,36.91,35.94,35.94,35.94
44041,44.73,36.43,49.12,58.40,54.98
44081,44.73,36.43,31.54,31.54,34.96
44120,44.73,36.91,41.80,47.66,49.12
44160,44.24,36.91,38.38,40.33,39.84
44198,44.73,36.43,33.98,33.98,34.47
44238,44.73,36.43,48.14,57.42,54.98
44278,44.24,36.91,28.61,27.15,31.05
44317,44.24,36.91,35.94,35.45,35.45
44357,44.73,36.43,49.61,58.89,55.47
44396,44.73,36.43,30.57,30.57,34.47
44436,44.24,36.91,41.31,46.68,48.14
44476,44.24,36.43,38.87,41.31,40.33
44515,44.24,36.43,33.98,33.98,34.96
44555,44.73,36.43,47.66,56.93,54.49
44594,44.73,36.91,29.10,27.15,31.54
44634,44.24,36.91,35.45,35.45,34.96
44674,44.73,36.91,49.61,59.38,55.96
44712,44.73,36.43,30.57,30.08,34.47
44752,44.73,36.43,40.82,46.19,48.14
44791,44.73,36.91,39.36,42.29,41.31
44831,44.73,36.91,33.50,33.01,34.47
44871,44.73,36.43,48.14,57.42,54.98
44910,44.73,36.43,28.61,26.66,31.05
44950,44.73,36.91,35.94,34.96,34.47
44989,44.73,36.91,50.10,59.86,56.45
45029,44.73,36.91,30.57,30.08,33.98
45069,44.73,36.43,40.82,45.70,47.66
45108,44.73,36.43,40.33,43.26,42.29
45148,44.73,36.43,33.01,32.52,33.98
45187,44.73,36.43,48.14,57.42,55.47
45227,44.73,36.43,28.61,26.66,30.57
45265,44.73,36.43,35.94,34.96,34.47
45305,44.73,36.91,50.10,60.35,56.45
45345,44.73,36.91,30.57,30.08,33.98
45384,44.73,36.43,40.82,45.21,47.17
45424,44.73,36.91,41.31,44.73,43.26
45463,44.73,36.91,33.01,32.52,33.98
45503,44.73,36.91,48.14,57.42,54.98
45543,44.73,36.91,28.61,26.66,30.57
45582,44.73,36.43,35.45,34.96,33.98
45622,44.73,36.91,50.10,60.35,56.45
45661,44.73,36.43,30.08,29.59,33.98
45701,45.21,36.43,40.33,44.24,46.19
45741,44.73,36.43,41.80,45.70,43.75
45779,44.73,35.45,33.01,32.52,33.98
45819,45.21,36.91,47.66,56.93,54.98
45858,44.73,36.43,28.61,26.17,30.08
45898,44.73,36.43,35.94,35.45,34.47
45938,44.73,36.91,50.59,60.84,56.93
45977,44.73,36.43,30.08,29.59,33.98
46017,44.73,36.43,39.84,43.75,45.70
46056,44.73,36.43,42.29,46.68,44.73
46096,44.73,36.91,32.52,32.03,33.98
46136,44.73,36.43,47.66,56.93,54.49
46175,44.73,36.91,29.10,26.66,30.08
46215,44.73,36.43,35.94,35.45,34.47
46254,45.21,36.43,50.10,60.84,56.93
46294,44.73,36.91,30.08,29.59,33.50
46333,45.21,36.43,39.36,43.26,45.21
46372,44.73,36.43,42.77,47.66,45.21
46412,45.21,36.43,32.52,32.03,33.98
46451,45.21,36.43,47.66,56.45,54.49
46491,44.73,36.91,29.10,26.66,30.08
46530,44.73,36.91,35.94,35.45,34.47
46570,45.21,36.43,50.59,60.84,56.93
46610,44.73,36.43,30.08,29.59,33.50
46649,45.21,36.43,38.87,42.29,44.73
46689,45.21,36.43,43.75,48.14,45.70
46728,45.21,36.91,32.52,32.52,33.98
46768,45.21,36.43,47.17,55.96,54.00
46808,44.73,36.43,29.10,26.66,30.08
46846,45.21,36.43,36.43,35.94,34.47
46886,45.21,36.43,49.61,59.38,55.96
46925,45.21,36.43,30.57,30.08,33.98
46965,44.73,36.91,38.38,41.80,44.24
47005,45.21,36.91,43.26,48.14,45.70
47044,45.21,36.91,32.52,32.52,33.98
47084,45.21,36.43,47.17,55.96,54.00
47123,45.21,36.43,29.10,26.66,29.59
47163,45.21,36.43,36.43,35.94,34.47
47203,45.21,36.91,50.10,60.35,56.45
47242,45.21,36.43,30.08,29.59,33.50
47282,45.21,36.43,38.38,41.80,43.75
47321,45.21,36.91,44.24,49.61,46.68
47361,45.21,36.91,32.52,32.52,34.47
47400,45.21,36.43,47.17,56.45,54.98
47439,45.21,36.43,28.61,25.68,28.61
47479,45.21,36.91,35.94,35.45,33.98
47518,45.21,36.91,50.10,60.35,56.93
47558,45.21,35.94,30.08,29.10,33.50
