Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
187654,26.66,23.24,22.27,21.29,20.80,19.82
188660,26.17,23.24,22.27,21.29,20.80,19.82
189668,26.66,23.24,22.27,21.29,19.34,20.31
190674,26.66,23.24,22.27,21.29,19.34,20.31
191681,26.66,23.24,22.27,20.80,20.31,20.31
192689,26.66,23.24,22.27,21.29,20.31,19.82
193695,27.15,23.24,22.27,21.29,19.34,20.31
194706,26.66,23.24,22.27,21.78,19.82,19.82
195713,26.66,23.24,22.27,21.29,20.80,19.82
196720,27.15,23.24,22.27,21.29,19.34,20.31
197727,27.15,23.24,22.27,21.29,19.34,20.31
198733,27.15,23.24,22.27,21.29,19.34,20.31
199740,27.15,23.24,22.27,21.29,20.80,19.82
200748,27.15,23.24,22.27,21.29,19.34,20.31
201754,26.17,22.27,21.29,20.80,20.80,20.31
202761,26.17,22.27,21.29,20.80,20.80,19.82
203767,26.66,22.27,21.29,20.80,20.80,19.82
204775,26.66,22.27,21.78,20.80,20.80,19.82
205786,26.66,22.27,21.78,20.80,20.80,19.82
206792,26.17,22.27,21.29,20.80,20.80,19.82
207799,26.66,22.27,21.29,20.80,20.80,19.82
208806,26.17,22.27,21.29,20.80,20.80,19.82
209813,26.17,22.75,21.78,20.80,21.29,19.82
210820,26.17,22.27,21.78,21.29,20.80,19.82
211826,26.17,22.27,21.78,20.80,20.80,19.82
212834,26.17,22.75,21.78,20.80,20.80,19.82
213840,26.17,22.75,21.78,20.80,20.80,19.82
214847,26.17,22.75,21.78,20.80,20.80,19.82
215854,26.17,22.75,21.78,20.80,20.80,19.82
216861,26.17,22.27,21.78,22.27,20.80,19.82
217872,26.17,22.75,21.78,20.80,20.80,19.82
218878,26.17,22.75,21.78,20.80,20.80,19.82
219885,26.17,22.75,21.78,20.80,20.80,19.82
220892,26.17,22.75,21.78,20.80,20.80,20.31
221899,26.17,22.75,21.78,21.29,20.80,19.82
222906,25.68,22.75,21.78,20.80,21.29,19.82
223912,26.17,22.75,21.78,20.80,20.80,19.82
224919,25.68,22.75,21.78,20.80,20.80,19.82
225927,25.68,22.75,21.78,21.29,20.80,20.31
226933,26.66,23.73,22.75,21.29,19.34,20.31
227940,26.66,23.73,22.75,21.29,20.80,20.31
228947,26.66,23.73,22.27,21.29,20.80,20.31
229958,27.15,23.73,22.75,21.78,20.80,19.82
230965,26.66,23.73,22.75,21.78,19.82,19.82
231971,26.66,23.73,22.75,21.29,20.80,19.82
232978,26.66,23.73,22.75,21.29,20.31,20.31
233986,26.66,23.73,22.75,21.29,20.31,20.31
234992,26.66,23.73,22.75,21.29,20.80,20.31
235999,26.66,23.73,22.27,21.29,21.29,19.82
237006,27.15,23.73,22.75,21.78,19.82,20.31
238013,27.15,23.24,22.75,21.78,19.82,19.82
239020,27.15,23.73,22.75,21.78,20.80,19.82
240026,27.15,23.73,22.75,21.78,20.31,19.82
241038,27.15,23.73,22.75,21.29,20.31,20.31
242044,27.15,23.73,22.75,21.78,19.34,20.31
243051,27.64,23.73,22.75,21.78,19.82,20.31
244058,27.64,23.73,22.75,21.78,19.82,20.31
245065,27.64,23.73,22.75,21.78,20.80,19.82
246072,27.64,23.73,22.75,21.78,19.34,20.31
247078,27.64,23.73,22.75,21.29,20.80,19.82
248085,27.64,23.73,22.75,21.78,19.82,20.31
249093,27.64,23.73,22.75,22.27,19.82,20.31
250099,28.12,23.73,22.75,21.78,19.34,20.31
251106,27.64,23.73,22.75,21.78,19.34,20.31
252112,27.15,22.75,21.78,21.29,20.80,19.82
253124,27.15,23.24,21.78,21.29,21.29,19.82
254131,27.15,22.75,21.78,21.29,21.29,20.31
255137,26.66,22.75,22.27,21.29,21.29,20.31
256145,27.15,22.75,22.27,21.29,21.29,20.31
257152,27.15,23.24,22.27,21.29,21.29,20.31
258158,27.15,23.24,21.78,21.29,21.29,19.82
259165,27.15,23.24,22.27,21.29,21.29,20.31
260172,27.15,23.24,21.78,21.29,20.80,19.82
261179,27.15,23.24,22.27,21.29,21.29,20.31
262185,27.15,23.24,22.27,21.29,21.29,19.82
263192,27.15,23.24,21.78,21.29,20.80,20.31
264200,26.66,23.24,22.27,21.29,20.80,19.82
