Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
18097,28.12,26.17,26.66,26.66,26.17,21.78
18203,28.61,26.17,26.66,27.15,26.17,21.78
18314,28.61,26.17,26.17,26.66,26.66,22.75
18421,28.61,26.17,26.66,26.66,26.17,21.78
18528,28.61,26.17,26.66,27.15,26.17,21.78
18634,28.61,26.66,26.66,26.66,26.17,21.78
18742,28.61,26.17,26.66,26.66,24.22,21.78
18848,28.12,26.17,26.66,26.17,25.68,21.29
18955,28.61,26.17,26.66,26.66,25.68,21.78
19062,28.61,26.17,26.17,26.66,26.17,21.78
19169,28.61,26.17,26.66,26.66,25.68,21.78
19275,28.61,26.17,26.66,27.15,25.68,21.78
19383,28.61,26.17,26.17,26.17,25.68,21.29
19489,28.61,26.17,26.66,26.66,26.17,21.29
19600,28.61,26.17,26.66,26.66,26.17,21.78
19706,28.61,26.17,26.66,26.66,25.68,21.78
19814,28.12,26.17,26.17,26.66,25.20,21.78
19920,28.61,26.17,26.66,26.66,26.17,21.78
20027,28.61,26.17,26.66,27.15,26.17,21.78
20134,28.61,26.17,26.66,27.15,25.68,21.78
20241,28.12,26.17,26.66,26.66,25.68,21.78
20347,28.61,26.17,27.64,26.66,30.08,21.78
20455,28.61,26.17,26.66,26.66,26.17,21.29
20561,28.61,26.17,26.66,26.66,25.68,21.78
20668,28.61,26.17,26.66,26.66,26.17,21.78
20775,28.61,26.17,26.66,27.15,25.20,21.78
20886,28.61,26.17,26.66,26.66,26.17,21.78
20993,28.61,26.17,26.66,27.15,26.17,21.29
21100,28.61,26.17,26.66,27.15,26.17,21.78
21207,28.61,26.17,26.66,26.66,25.20,23.24
21313,28.61,26.17,26.66,26.66,25.68,21.29
21421,28.61,26.17,26.17,26.66,25.68,21.29
21527,28.61,26.17,26.66,27.15,26.17,21.78
21634,28.61,26.17,26.66,27.15,25.68,21.78
21740,28.61,26.17,26.66,27.15,25.68,21.78
21848,28.12,26.17,26.66,26.66,25.20,21.78
21954,28.61,26.17,26.17,26.66,25.68,21.78
22061,28.61,26.17,26.66,26.66,26.17,21.78
22172,28.61,26.17,26.66,27.15,26.17,21.29
22279,28.61,26.17,26.17,26.66,26.17,19.82
22385,28.61,26.17,26.66,26.66,26.17,21.78
22493,28.61,26.17,26.66,27.15,26.17,21.78
22599,28.61,26.17,26.66,27.15,26.17,21.78
22706,28.61,26.17,26.66,27.15,25.68,21.29
22813,28.61,26.17,26.17,26.66,25.20,21.78
22920,28.61,26.17,26.66,26.66,25.68,21.78
23026,28.61,26.17,26.66,26.66,26.17,21.78
23134,29.10,26.17,26.66,27.15,26.17,21.78
23240,29.10,26.17,26.66,26.66,25.68,21.78
23347,28.61,26.66,26.66,27.15,26.17,21.78
23458,28.61,26.17,27.15,27.15,27.64,21.78
23565,29.10,26.17,26.66,26.66,25.68,21.78
23671,28.61,26.17,26.66,27.15,26.17,21.29
23778,28.61,26.17,25.68,26.66,25.20,21.29
23885,29.10,26.17,26.66,27.15,26.17,22.27
23992,29.10,26.17,26.66,27.15,26.17,21.78
24098,29.10,26.17,26.66,26.66,25.68,21.78
24206,29.10,26.17,26.66,26.66,25.68,21.78
24312,28.61,26.17,26.66,26.66,25.68,21.29
24419,29.10,26.17,26.66,26.66,25.68,21.78
24526,29.10,26.17,27.64,27.15,26.17,21.78
24633,29.10,26.17,26.66,26.66,26.17,21.29
24743,28.61,26.17,26.66,26.66,25.20,21.29
24851,29.10,26.17,26.66,26.66,26.17,21.29
24957,29.10,26.17,26.66,26.66,25.20,21.78
25064,29.10,26.17,26.17,26.66,25.68,21.78
25170,29.10,26.17,26.17,26.66,26.17,21.78
25278,28.61,26.17,26.17,26.66,24.22,21.78
25384,29.10,26.17,26.17,26.66,25.68,21.29
25491,29.10,26.17,26.66,27.15,25.68,21.78
25598,29.10,26.17,26.66,26.66,26.17,21.78
25705,29.10,26.17,26.17,26.66,25.20,21.78
25811,29.10,27.15,26.17,26.66,26.17,21.78
25919,29.10,26.17,26.66,26.66,25.68,21.78
26030,29.10,26.17,26.66,27.15,25.68,21.29
26136,29.10,26.17,26.66,27.15,26.17,21.78
26244,29.10,26.17,26.17,26.66,29.10,21.29
26350,29.10,26.17,26.66,26.66,26.17,21.78
26457,29.10,26.17,26.66,27.15,26.17,21.78
26563,29.10,26.17,26.66,26.66,26.17,21.78
26671,29.10,26.17,26.66,26.66,26.17,21.78
26777,29.10,26.17,26.17,26.66,25.68,21.78
26884,29.10,26.17,26.17,26.66,26.17,21.78
26991,29.10,26.17,26.66,26.66,26.17,21.78
27098,29.10,26.17,26.66,26.66,26.17,21.78
27204,29.10,26.66,26.66,27.15,26.17,21.78
27316,29.10,26.17,26.66,27.15,25.68,21.78
27422,29.10,26.17,26.66,26.66,26.17,21.78
27529,29.10,26.17,27.15,26.66,26.17,21.78
27636,29.10,26.17,26.66,27.15,24.71,21.78
27743,29.10,26.17,26.66,26.17,25.68,21.29
27849,29.10,26.17,26.17,27.64,25.68,21.78
27956,29.10,26.66,26.66,27.15,26.66,21.78
28063,29.10,26.17,26.66,27.15,26.17,21.78
28170,29.10,26.17,26.17,26.66,25.68,21.78
28276,29.10,26.17,26.66,26.66,26.17,21.78
28384,29.10,26.17,26.66,26.66,26.17,21.29
28490,29.10,26.17,26.66,26.17,25.68,21.78
28601,29.10,26.17,26.17,27.15,26.17,21.78
28708,29.10,27.64,26.17,26.66,25.68,21.78
28815,29.10,26.17,26.66,26.66,26.17,21.78
28921,29.59,26.17,26.66,26.66,25.68,21.78
29029,29.10,26.17,26.66,26.66,24.71,21.78
29135,29.59,26.17,26.66,26.66,26.17,21.78
29242,29.10,26.66,26.66,26.66,26.17,21.78
29348,29.10,26.17,26.17,26.66,25.68,21.29
29456,29.59,26.17,26.66,26.66,26.17,21.78
29562,29.59,26.17,26.66,27.15,26.17,21.78
29669,29.59,26.17,26.66,26.66,26.17,21.78
29776,29.59,26.17,26.66,26.66,26.17,21.78
29887,29.59,26.17,26.66,27.15,26.17,21.78
29993,29.10,26.17,26.66,26.66,26.17,21.78
30101,29.59,26.17,26.66,26.66,26.17,21.78
30208,29.59,26.17,26.17,26.66,25.68,21.78
30314,29.10,26.17,26.66,26.66,26.17,21.29
30422,29.59,26.17,26.66,26.66,26.17,21.78
30528,29.59,26.17,26.66,26.66,25.68,21.78
30635,29.59,26.17,26.66,26.66,25.68,21.78
30742,29.59,26.17,26.66,26.66,26.17,21.78
30849,29.59,26.17,26.66,26.66,26.17,21.78
30955,29.10,26.17,26.66,26.66,24.71,21.29
31062,29.10,26.17,26.66,26.66,25.68,21.78
31173,29.10,26.17,27.15,26.66,25.68,21.29
31280,29.10,26.17,26.17,26.66,25.68,21.78
31386,29.59,26.17,26.66,26.66,26.17,21.78
31494,29.59,26.17,26.66,26.66,26.17,21.78
31600,29.59,26.17,26.66,26.66,26.17,21.78
31707,29.59,26.17,26.17,26.66,26.17,21.78
31814,29.59,26.17,26.17,26.66,25.20,21.78
31921,29.59,26.17,26.66,26.66,25.68,21.78
32027,29.59,26.17,26.66,27.15,26.17,21.78
32135,29.59,26.66,26.66,26.66,26.66,21.78
32241,29.59,26.17,26.17,27.15,24.71,20.80
32352,29.59,26.17,26.66,27.15,27.64,21.78
32459,29.59,26.17,26.17,26.66,25.20,22.75
32566,29.59,26.17,26.66,26.66,26.17,21.78
32672,29.10,26.17,26.17,26.66,25.68,21.78
32779,29.10,26.17,26.66,26.66,25.68,21.78
32886,29.59,26.66,26.66,26.66,26.17,21.78
32993,29.59,26.17,26.66,27.15,26.17,22.75
33099,29.59,26.66,26.66,26.66,25.68,21.78
33207,29.59,26.17,26.66,26.66,25.68,21.78
33313,29.59,26.17,26.66,26.66,29.59,21.78
33420,29.59,26.17,26.17,26.66,25.20,21.78
33527,29.59,26.17,26.66,27.15,26.17,21.78
33638,29.59,25.68,26.17,26.66,26.17,21.78
33744,29.59,26.17,27.15,26.66,25.68,21.78
33852,29.59,26.66,26.66,26.66,26.17,21.78
33958,29.59,26.17,26.17,26.66,25.68,21.78
34065,29.59,26.66,26.66,26.66,25.68,21.78
34171,29.59,26.17,26.17,26.66,25.20,21.78
34279,29.59,26.17,26.66,26.66,26.17,21.78
34385,29.59,26.17,26.66,27.15,26.17,21.78
34492,29.59,26.17,26.66,26.66,25.68,21.78
34599,29.59,26.17,26.66,27.15,25.68,21.78
34706,29.59,26.17,26.66,26.66,26.17,21.29
34812,29.59,26.17,26.66,26.66,25.68,21.29
34924,29.59,26.17,26.66,26.66,26.66,21.78
35031,30.08,26.66,26.66,26.66,27.15,21.78
35137,29.59,26.17,26.17,26.17,26.17,21.29
35245,29.59,26.17,26.17,26.66,25.68,21.78
35351,29.59,26.66,26.66,26.66,26.17,21.78
35458,30.08,26.17,26.66,26.66,28.12,21.78
35565,29.59,26.17,26.66,26.66,26.17,21.78
35672,29.59,26.17,26.17,26.66,25.68,21.78
35778,29.59,26.17,26.66,26.66,25.68,21.78
35885,29.59,26.17,26.66,26.66,25.20,22.27
35992,29.59,26.17,26.66,26.66,26.17,21.78
36099,29.59,26.17,26.66,26.66,26.17,21.78
36209,30.08,26.66,26.17,26.66,25.20,21.29
36317,30.08,26.66,26.66,26.66,25.68,21.78
36423,30.08,26.17,26.66,26.66,25.68,21.78
36530,30.08,26.17,26.66,26.66,27.64,21.78
36637,29.59,26.17,26.66,26.17,25.68,21.29
36744,29.59,26.17,26.66,26.66,25.68,21.29
36850,30.08,26.17,27.15,26.66,26.17,21.78
36958,30.08,26.66,26.66,27.15,25.68,21.78
37064,29.59,26.66,26.66,26.66,26.17,21.78
37171,29.59,26.17,26.66,26.66,25.68,21.78
37277,29.59,26.17,26.66,26.66,25.68,21.29
37385,29.59,26.17,26.66,26.66,25.68,21.78
37495,29.59,26.17,26.66,26.66,25.68,21.78
37602,29.59,26.17,26.17,26.66,25.68,21.78
37709,29.59,26.17,26.17,26.66,25.68,21.29
37816,30.08,26.66,26.17,26.66,25.68,21.78
37922,30.08,26.66,26.66,26.66,25.68,21.78
38030,30.08,26.17,26.17,26.66,25.68,21.78
38136,29.59,26.17,26.66,26.66,24.22,21.78
38243,29.59,26.17,26.17,26.66,25.68,21.78
38349,30.08,26.66,26.66,26.66,26.17,21.78
38457,30.08,26.17,26.66,26.66,26.17,21.78
38563,30.08,26.66,26.66,26.66,26.17,21.78
38670,30.08,26.17,26.66,27.15,25.68,21.78
38781,30.08,26.66,26.17,26.66,25.68,21.78
38888,30.08,26.66,26.66,26.66,25.68,21.78
38994,30.08,26.66,26.66,26.66,25.68,21.78
39102,29.59,26.17,25.68,26.66,25.68,21.78
39208,30.08,26.17,26.66,26.17,25.20,21.78
39315,30.08,26.66,26.66,26.66,26.17,21.29
39421,30.08,26.66,26.66,26.66,25.20,21.78
39529,30.08,26.66,26.17,26.66,25.68,21.78
39635,30.08,26.66,26.66,27.15,25.68,21.78
39742,30.08,26.17,26.66,26.66,26.17,21.78
39849,30.08,26.66,27.15,26.66,25.68,21.78
39956,30.08,26.17,26.17,26.66,25.20,21.78
40067,30.08,26.17,28.61,26.66,25.68,21.78
40174,30.08,26.66,26.66,26.66,25.20,21.29
40281,30.08,26.66,26.66,26.66,25.68,21.78
40387,30.08,26.66,26.66,26.66,25.68,21.78
40494,30.08,26.66,26.66,26.66,25.68,21.78
40601,30.08,26.17,26.17,26.17,25.68,21.78
40708,30.08,26.17,26.66,26.66,26.17,21.78
40814,30.08,26.66,26.66,26.66,25.68,21.78
40922,30.08,26.66,26.66,26.66,25.68,21.78
41028,30.08,26.66,26.66,26.66,25.68,21.78
41135,30.08,26.17,26.17,27.15,26.17,21.78
41242,30.08,27.15,26.17,26.66,25.20,21.78
41353,30.08,26.66,26.66,26.66,25.68,21.78
41459,30.08,26.66,26.66,26.66,25.68,21.78
41566,30.08,26.17,26.17,26.17,25.68,21.29
41673,30.08,26.66,26.66,26.66,25.68,21.78
41780,30.08,26.66,26.66,26.66,25.68,21.78
41886,30.08,26.66,26.66,26.66,25.68,21.78
41994,30.08,26.66,26.66,26.66,25.20,21.78
42100,29.59,26.17,26.17,26.66,25.68,21.29
42207,30.08,26.66,26.66,26.66,25.68,21.78
42314,30.08,26.66,26.66,26.66,25.68,21.78
42421,30.08,26.66,26.66,26.66,26.17,21.78
42527,30.08,26.66,26.17,26.66,26.17,21.78
42639,30.08,26.66,26.66,26.66,26.17,21.78
42745,30.57,26.66,26.66,26.66,26.66,21.78
42852,30.08,26.66,26.66,26.66,28.12,21.78
42958,30.08,26.66,26.17,26.66,25.68,21.78
43066,31.05,26.17,26.17,26.17,23.73,21.78
43172,30.08,26.66,26.66,26.66,26.17,21.29
43279,30.08,26.66,26.66,26.66,25.68,21.29
43386,30.08,26.66,26.17,26.66,26.17,21.78
43493,30.57,26.66,26.66,26.66,25.20,21.78
43599,30.08,26.17,26.17,26.17,25.20,21.78
43707,30.08,26.66,26.66,26.66,25.68,21.78
43813,30.08,26.66,26.66,26.66,26.17,22.27
43924,30.08,26.17,26.17,26.66,25.20,21.78
44030,30.08,26.66,26.17,26.66,25.20,21.78
44138,30.08,26.66,26.66,26.66,25.68,21.78
44244,30.08,26.66,26.66,26.66,25.20,21.78
44351,30.57,26.66,26.66,26.66,25.68,21.78
44459,30.57,26.66,26.17,26.66,26.17,21.78
44565,29.59,26.17,26.17,26.17,25.68,21.29
44672,30.08,26.66,26.66,26.66,25.68,21.78
44779,30.57,26.66,26.66,27.15,25.68,21.78
44886,30.57,26.66,27.64,26.66,25.20,21.78
44992,30.57,26.66,26.66,26.66,25.68,21.29
45104,30.57,26.66,26.17,26.66,25.68,21.78
45210,30.57,26.66,26.66,26.66,25.68,21.29
45317,30.57,26.66,26.17,26.66,25.68,21.78
45424,30.57,26.66,26.66,26.66,25.68,21.29
45531,30.08,26.66,26.17,26.17,30.08,21.29
45637,30.57,26.66,26.17,26.66,25.68,21.78
45744,30.57,26.66,26.66,26.66,26.17,21.78
45851,30.57,26.66,26.66,26.66,26.17,21.78
45958,30.57,26.66,27.15,26.66,25.68,21.78
46064,30.08,26.66,26.17,26.66,25.68,21.29
46172,30.57,26.66,26.17,26.66,26.17,21.78
46278,30.57,26.66,26.66,26.66,25.68,21.78
46389,30.57,26.66,26.17,26.66,25.68,21.29
46495,30.57,26.66,26.66,26.66,26.17,21.78
46603,30.57,26.66,26.66,26.66,26.17,21.29
46709,30.57,26.66,26.66,26.66,25.68,22.27
46816,30.57,26.66,26.17,26.66,25.68,21.78
46923,30.08,26.66,26.66,26.66,25.68,21.78
47030,30.08,26.66,26.66,26.66,25.20,21.78
47136,30.57,26.17,26.66,26.66,26.17,21.29
47244,30.57,26.66,26.66,26.66,27.15,21.78
47350,30.57,26.66,26.66,26.66,26.17,21.78
47457,30.57,26.66,26.66,26.66,25.20,22.27
47564,30.08,26.17,26.17,26.66,25.68,20.80
47675,30.57,26.66,26.66,27.15,26.17,21.78
47781,30.57,26.66,26.66,26.66,25.20,21.78
47888,30.57,26.66,26.66,26.66,25.68,21.78
47995,30.57,26.66,26.17,26.66,25.68,21.78
48102,30.57,26.66,26.66,26.66,25.68,21.78
48208,30.57,26.66,26.66,26.66,26.17,21.78
48315,30.57,26.66,26.66,26.66,25.68,21.78
48422,30.57,26.66,26.17,26.66,25.68,21.78
48529,30.57,26.17,26.17,26.17,25.20,20.80
48635,30.57,26.66,26.66,26.66,25.68,21.78
48743,30.57,26.66,26.66,26.66,25.68,21.29
48849,30.57,26.66,26.66,27.15,26.17,21.78
48960,30.57,26.66,26.66,26.66,26.17,21.78
49068,30.57,26.66,26.66,26.66,24.71,21.78
49174,30.57,26.66,26.66,27.15,26.17,21.29
49281,30.57,26.66,26.66,26.66,25.68,21.29
49388,30.57,27.15,26.17,26.66,26.17,21.29
49495,30.57,27.15,26.17,26.66,24.22,21.78
49601,30.57,26.66,26.17,26.66,25.68,21.78
49709,30.57,26.66,26.66,27.15,25.68,21.78
49815,30.57,26.66,26.66,26.66,26.17,21.78
49922,30.57,26.66,26.66,26.66,25.68,21.78
50029,30.57,26.66,26.17,26.17,25.20,21.78
50136,30.57,26.66,26.66,26.66,25.68,21.78
50246,30.57,26.66,27.15,26.66,31.05,21.29
50353,30.57,26.17,26.17,26.66,25.68,21.78
50460,30.57,26.66,27.15,27.15,25.68,21.78
50567,30.57,27.64,26.17,26.66,26.17,21.78
50673,31.05,26.66,26.66,26.66,26.17,21.78
50781,30.57,26.66,26.66,26.66,25.68,21.78
50887,30.57,26.66,26.66,26.66,25.20,21.29
50994,31.05,26.66,26.66,26.66,25.68,21.78
51101,31.05,26.66,26.66,26.66,25.20,22.75
51208,31.05,26.66,26.17,26.66,25.68,21.78
51314,30.57,26.66,26.66,26.66,25.68,21.78
51421,30.57,26.66,26.66,26.66,27.15,21.78
51532,30.57,26.66,26.66,26.66,25.68,21.29
51639,31.05,26.66,26.17,27.15,26.17,21.78
51745,30.57,26.17,26.17,26.17,25.68,21.29
51853,30.57,26.66,26.66,26.66,25.20,21.29
51959,30.57,26.66,26.66,26.66,25.20,21.78
52066,31.05,26.66,26.66,26.66,26.17,21.29
52173,31.05,26.66,26.66,26.66,25.68,21.78
52280,31.05,26.66,26.66,26.66,25.68,21.78
52386,30.57,26.66,26.66,26.66,25.68,21.29
52494,30.57,26.66,26.17,26.66,25.68,21.29
52600,30.57,26.66,26.66,26.66,25.68,21.78
52707,31.05,27.15,26.66,27.15,25.68,21.78
52817,30.57,26.66,26.66,26.66,26.17,21.78
52925,31.05,26.66,26.66,26.66,26.17,21.78
53031,31.05,26.66,26.17,26.66,25.68,21.78
53138,31.05,26.66,26.66,26.66,25.68,21.78
53245,30.57,26.17,26.66,26.66,25.68,21.78
53352,30.57,26.66,26.66,26.66,25.68,21.78
53458,31.05,26.66,26.66,26.66,25.68,21.78
53566,31.05,26.66,26.66,26.66,25.68,21.29
53672,31.05,26.66,26.66,27.15,25.20,21.78
53779,31.05,26.66,26.66,26.66,26.17,21.78
53886,30.57,26.66,26.66,26.66,25.68,21.78
53993,30.57,26.66,26.17,26.66,26.66,21.78
54104,31.05,26.66,26.66,27.15,26.17,21.78
54210,30.57,26.66,26.17,26.66,25.68,20.80
54318,31.05,26.66,26.66,26.66,25.68,21.29
54424,31.05,27.15,26.66,26.66,27.15,21.78
54531,31.05,27.15,26.66,26.66,25.68,21.78
54638,31.05,26.66,26.66,26.66,26.17,21.78
54745,31.05,26.17,26.66,26.66,25.68,22.27
54851,30.57,26.66,26.17,26.66,26.17,23.24
54959,31.05,26.66,26.66,26.66,26.17,21.78
55065,31.05,26.66,26.66,26.66,26.17,21.29
55172,31.05,26.66,26.66,26.66,25.20,21.78
55279,31.05,27.15,26.17,26.66,25.68,21.78
55390,31.05,27.15,26.66,27.15,26.66,21.78
55496,31.05,27.15,26.17,26.66,25.68,21.78
55603,31.05,27.64,26.17,26.66,25.20,21.29
55710,31.05,27.15,26.66,26.66,25.20,21.78
55817,31.05,27.15,26.66,26.66,25.20,21.29
55923,31.05,26.66,26.66,26.66,25.68,21.78
56031,31.05,27.15,26.66,26.66,28.12,21.78
56137,31.05,26.66,26.66,26.66,25.68,21.78
56244,31.05,26.66,26.17,26.17,25.68,21.78
56351,31.05,26.66,26.66,26.66,26.17,21.78
56458,31.05,26.66,26.66,26.66,25.68,21.78
56564,31.05,26.66,26.66,26.66,26.17,21.78
56675,30.57,26.66,26.17,26.66,26.17,21.29
56782,31.05,26.66,26.66,27.15,26.17,21.78
56889,31.05,27.15,26.66,26.66,25.68,21.78
56995,31.05,27.15,26.66,26.66,24.71,21.78
57103,31.05,26.66,26.17,26.66,25.68,21.78
57209,31.05,26.66,26.17,26.66,25.68,21.78
57316,31.05,26.66,27.15,26.66,25.68,21.29
57423,31.05,26.66,26.66,26.66,26.17,21.78
57530,31.05,27.15,26.66,26.66,25.68,21.78
57636,31.05,26.66,26.66,26.66,26.17,21.78
57743,30.57,26.66,26.66,27.15,25.20,21.29
57850,31.05,26.66,26.17,26.66,25.68,21.78
57961,31.05,27.15,26.17,26.66,25.68,21.78
58067,31.05,26.66,26.17,26.66,25.20,20.80
58175,31.05,26.66,27.15,26.17,25.68,19.34
58281,31.05,26.66,26.17,26.66,26.17,21.78
58388,31.05,27.15,26.66,26.66,25.68,21.78
58496,31.05,27.15,26.66,26.66,25.68,21.78
58602,31.05,27.15,26.17,26.66,26.17,21.78
58708,31.05,26.66,26.66,26.66,25.68,21.29
58815,31.05,27.15,26.66,26.66,26.17,21.29
58923,31.54,27.15,26.66,26.66,25.68,21.78
59029,31.05,26.66,26.17,26.66,25.68,21.78
59140,31.54,27.15,26.66,26.66,26.17,21.78
59247,31.05,27.15,26.17,26.66,25.68,21.29
59354,31.05,27.15,26.66,26.66,26.17,21.78
59460,31.54,27.15,26.66,26.66,25.68,21.78
59568,31.05,27.15,26.66,26.66,26.17,21.78
59674,31.05,26.66,26.66,26.66,25.68,21.29
59781,31.54,27.15,26.17,26.66,25.68,21.78
59888,31.05,27.15,26.66,27.15,25.68,21.29
59995,31.54,27.15,26.66,26.66,26.17,21.78
60101,31.54,27.15,26.17,26.66,25.20,21.78
60208,30.57,26.17,26.66,26.66,26.17,21.78
60315,31.05,27.15,26.66,26.66,25.68,21.78
60426,31.05,26.66,26.17,26.66,26.66,21.78
60532,31.05,27.64,26.17,26.66,26.66,21.78
